word	valence	arousal	dominance	goodness	energy	structure	power	danger	structure
ranking	0.039980	0.092034	0.179845	0.107364	0.167048	-0.054596	0.194039	0.042203	-0.054596
ransom	0.081980	0.300034	0.064845	0.057216	0.269616	0.158050	0.231105	0.150189	0.158050
rant	-0.281020	0.274034	-0.018155	-0.292375	0.261071	0.027486	-0.022136	0.391345	0.027486
ranting	-0.319020	0.255034	-0.000155	-0.313693	0.261214	-0.013435	-0.037108	0.406520	-0.013435
rap	0.103980	0.075034	-0.036155	0.061196	0.025721	0.115510	0.061459	-0.025084	0.115510
rape	-0.438020	0.356034	0.026845	-0.418556	0.378161	-0.033885	-0.028564	0.563364	-0.033885
rapid	0.166980	0.288034	0.267845	0.230146	0.356203	0.052334	0.414612	0.089136	0.052334
rapidity	0.166980	0.298034	0.305845	0.246946	0.385053	0.031611	0.446891	0.097657	0.031611
rapids	0.072980	0.317034	0.287845	0.154257	0.405965	0.009419	0.396137	0.177984	0.009419
rapist	-0.438020	0.406034	0.070845	-0.404841	0.443265	-0.036941	0.027170	0.599701	-0.036941
rapper	0.049980	0.255034	-0.018155	-0.003658	0.192599	0.175392	0.133601	0.138775	0.175392
rapping	0.064980	0.216034	-0.083155	-0.016170	0.122794	0.206078	0.075394	0.098262	0.206078
rapport	0.270980	0.164034	0.066845	0.241725	0.128348	0.172920	0.261681	-0.080169	0.172920
rapt	0.020980	0.236034	0.009845	-0.012388	0.196728	0.131886	0.130347	0.147867	0.131886
raptor	-0.230020	0.273034	0.111845	-0.185596	0.322584	-0.038213	0.096865	0.359337	-0.038213
raptors	-0.220020	0.065034	0.090845	-0.156007	0.137997	-0.132325	-0.012735	0.207892	-0.132325
rapture	-0.061020	0.383034	0.066845	-0.077723	0.361987	0.133534	0.201005	0.310922	0.133534
rare	-0.104020	-0.086966	-0.264155	-0.204019	-0.198356	0.084807	-0.284522	0.004004	0.084807
rarely	-0.092020	-0.132966	-0.134155	-0.124203	-0.167750	-0.024062	-0.206442	-0.030792	-0.024062
rarity	0.145980	0.048034	-0.136155	0.053362	-0.057464	0.189752	-0.002901	-0.078366	0.189752
rascal	-0.331020	0.206034	-0.055155	-0.343217	0.192886	-0.007996	-0.106300	0.379082	-0.007996
rash	-0.281020	0.320034	-0.009155	-0.294912	0.303901	0.046356	0.006357	0.423425	0.046356
raspberries	0.301980	-0.221966	-0.167155	0.213493	-0.321912	0.138545	-0.076664	-0.378589	0.138545
raspberry	0.234980	-0.163966	-0.209155	0.126746	-0.286141	0.167048	-0.112709	-0.291955	0.167048
rat	-0.229020	0.067034	-0.245155	-0.325830	-0.041063	0.095883	-0.259432	0.201361	0.095883
ratchet	-0.051020	0.020034	-0.157155	-0.122712	-0.060527	0.094765	-0.129569	0.043972	0.094765
rate	0.020980	-0.202966	-0.093155	0.003584	-0.221300	-0.036422	-0.153948	-0.159017	-0.036422
ratification	0.152980	0.077034	0.108845	0.173021	0.098160	0.040159	0.191753	-0.052935	0.040159
ratify	0.249980	-0.037966	0.215845	0.325482	0.045813	-0.049832	0.262545	-0.197756	-0.049832
rating	0.162980	0.179034	0.136845	0.179905	0.195897	0.081244	0.265732	0.011308	0.081244
ratio	0.059980	-0.038966	0.240845	0.173566	0.088846	-0.158441	0.185553	-0.059906	-0.158441
ration	0.020980	-0.153966	-0.110155	-0.011917	-0.190089	0.001991	-0.142840	-0.125987	0.001991
rational	0.274980	-0.152966	0.131845	0.323809	-0.098590	-0.042697	0.159254	-0.298682	-0.042697
rationale	0.155980	-0.099966	0.314845	0.301213	0.063322	-0.196752	0.257765	-0.168214	-0.196752
rationalism	0.061980	0.000034	0.175845	0.138178	0.085467	-0.091461	0.158141	-0.037272	-0.091461
rationality	0.132980	0.010034	0.266845	0.241814	0.131724	-0.114740	0.264131	-0.077846	-0.114740
rationalize	0.132980	-0.099966	0.245845	0.248131	0.029585	-0.160225	0.196375	-0.154535	-0.160225
rationing	-0.104020	-0.095966	0.039845	-0.056328	-0.040984	-0.129479	-0.068810	0.010850	-0.129479
rattan	-0.066020	-0.165966	-0.123155	-0.091524	-0.193160	-0.037192	-0.201302	-0.071868	-0.037192
rattle	-0.010020	-0.070966	-0.232155	-0.109817	-0.182802	0.116431	-0.206913	-0.051608	0.116431
rattled	-0.146020	0.141034	-0.170155	-0.229090	0.047409	0.124240	-0.128468	0.195514	0.124240
rattler	-0.104020	0.230034	-0.045155	-0.145930	0.181900	0.106731	0.025435	0.231811	0.106731
rattlesnake	-0.312020	0.303034	0.112845	-0.260416	0.360956	-0.061758	0.071093	0.439377	-0.061758
ratty	-0.146020	-0.049966	-0.142155	-0.187088	-0.094995	0.000863	-0.199463	0.065119	0.000863
raucous	-0.184020	0.240034	0.037845	-0.176562	0.247905	0.016765	0.050447	0.300143	0.016765
ravage	-0.286020	0.255034	0.074845	-0.249086	0.296608	-0.049314	0.033603	0.385864	-0.049314
rave	-0.010020	0.137034	-0.080155	-0.067705	0.071205	0.125098	0.002475	0.098224	0.125098
raven	-0.021020	-0.053966	-0.074155	-0.045794	-0.081370	0.011614	-0.089919	-0.025156	0.011614
ravenous	-0.094020	0.200034	0.008845	-0.106818	0.184827	0.057970	0.055161	0.206224	0.057970
ravine	-0.146020	0.173034	-0.087155	-0.193912	0.118804	0.084513	-0.053109	0.221124	0.084513
raving	-0.188020	0.264034	-0.142155	-0.270253	0.170766	0.151907	-0.070348	0.311848	0.151907
ravioli	0.155980	-0.218966	-0.192155	0.074912	-0.309702	0.087592	-0.166021	-0.271963	0.087592
ravishing	0.244980	0.333034	0.329845	0.320640	0.414499	0.071450	0.519822	0.066368	0.071450
raw	-0.357020	-0.150966	-0.158155	-0.361945	-0.153342	-0.144046	-0.364363	0.147505	-0.144046
rawhide	-0.208020	-0.139966	-0.173155	-0.242120	-0.176164	-0.056479	-0.295771	0.046638	-0.056479
rawr	-0.043020	0.135034	-0.094155	-0.102647	0.067229	0.117872	-0.025045	0.120121	0.117872
ray	0.049980	0.170034	0.037845	0.035994	0.152828	0.090497	0.133517	0.082614	0.090497
razor	-0.240020	0.110034	-0.019155	-0.232955	0.118683	-0.041600	-0.080803	0.248645	-0.041600
reach	0.218980	0.125034	0.189845	0.261850	0.171144	0.042086	0.306173	-0.064138	0.042086
react	-0.000020	0.216034	0.216845	0.072111	0.295791	-0.031626	0.260146	0.158165	-0.031626
reaction	-0.030020	0.311034	0.205845	0.026719	0.372991	0.013380	0.282638	0.244852	0.013380
reactionary	-0.094020	0.073034	0.189845	-0.000718	0.178167	-0.135907	0.125475	0.126491	-0.135907
reactive	-0.066020	0.317034	0.220845	0.001951	0.391815	-0.010894	0.278435	0.275676	-0.010894
reactor	-0.062020	0.294034	0.271845	0.033392	0.399848	-0.056643	0.306347	0.259124	-0.056643
read	0.239980	-0.216966	0.110845	0.293028	-0.157194	-0.079847	0.096049	-0.318355	-0.079847
reader	0.275980	-0.275966	0.101845	0.328599	-0.216493	-0.088590	0.079271	-0.385438	-0.088590
readership	0.197980	-0.193966	-0.078155	0.162334	-0.233976	0.042780	-0.050659	-0.280233	0.042780
readily	0.239980	-0.209966	0.046845	0.261173	-0.186113	-0.031952	0.053075	-0.316279	-0.031952
readiness	0.207980	0.031034	0.199845	0.271200	0.100766	-0.021290	0.263020	-0.120515	-0.021290
reading	0.280980	-0.316966	-0.085155	0.249018	-0.352489	0.020253	-0.073165	-0.425329	0.020253
readjustment	0.059980	0.063034	0.009845	0.047130	0.047775	0.056250	0.067108	0.000456	0.056250
readout	0.089980	-0.249966	0.017845	0.123633	-0.210910	-0.105497	-0.061714	-0.236558	-0.105497
ready	0.269980	-0.111966	0.147845	0.321071	-0.055293	-0.033764	0.187933	-0.266129	-0.033764
readytogo	0.166980	0.154034	0.077845	0.158690	0.142649	0.110169	0.213079	-0.011343	0.110169
reaffirm	0.249980	0.059034	0.153845	0.281149	0.092231	0.045734	0.264020	-0.133585	0.045734
reagent	-0.115020	0.198034	0.141845	-0.060630	0.258626	-0.044764	0.140004	0.225748	-0.044764
real	0.218980	0.010034	0.216845	0.292021	0.090901	-0.039184	0.270767	-0.142213	-0.039184
realism	0.239980	0.045034	0.169845	0.282306	0.090949	0.022303	0.263931	-0.135309	0.022303
realist	0.219980	0.072034	0.308845	0.327915	0.191767	-0.068282	0.367471	-0.096271	-0.068282
realistic	0.199980	0.020034	0.282845	0.305890	0.137961	-0.088276	0.313850	-0.118744	-0.088276
reality	0.285980	-0.134966	0.286845	0.405239	-0.001469	-0.134385	0.285508	-0.287586	-0.134385
realization	0.053980	0.010034	0.335845	0.206800	0.181729	-0.200037	0.274731	-0.017727	-0.200037
realize	0.256980	-0.037966	0.146845	0.298311	0.007291	0.001039	0.216093	-0.205782	0.001039
realm	0.207980	0.009034	0.377845	0.360175	0.179109	-0.155877	0.381331	-0.128034	-0.155877
realtor	-0.071020	-0.028966	0.081845	-0.017613	0.031798	-0.106114	0.010030	0.034939	-0.106114
realty	0.132980	-0.028966	0.147845	0.190351	0.035037	-0.054033	0.159374	-0.109823	-0.054033
ream	-0.010020	-0.326966	-0.154155	-0.034038	-0.351728	-0.076808	-0.272778	-0.224641	-0.076808
reap	0.176980	-0.077966	0.122845	0.223635	-0.025960	-0.042481	0.139778	-0.176491	-0.042481
reaper	-0.160020	0.065034	-0.036155	-0.165324	0.059580	-0.016165	-0.074772	0.159031	-0.016165
reappear	0.187980	0.125034	0.131845	0.207154	0.144647	0.067212	0.248761	-0.044199	0.067212
rear	-0.041020	0.020034	-0.216155	-0.142478	-0.094105	0.140183	-0.167290	0.034204	0.140183
rearrange	0.155980	0.010034	0.228845	0.243385	0.107455	-0.077571	0.248082	-0.096117	-0.077571
rearrangement	0.041980	0.027034	0.268845	0.161643	0.161348	-0.150363	0.228389	-0.000208	-0.150363
reason	0.280980	-0.044966	0.211845	0.351376	0.032924	-0.036070	0.271741	-0.225179	-0.036070
reasonable	0.401980	-0.162966	0.225845	0.480242	-0.076141	-0.052168	0.285743	-0.393422	-0.052168
reasonableness	0.228980	-0.051966	0.164845	0.284883	0.009965	-0.032376	0.208489	-0.194397	-0.032376
reasoning	0.228980	-0.134966	0.228845	0.328088	-0.023819	-0.121691	0.215150	-0.248836	-0.121691
reasons	0.082980	-0.039966	0.070845	0.111742	-0.007804	-0.030901	0.073495	-0.084532	-0.030901
reassemble	0.051980	0.040034	0.088845	0.081686	0.072901	-0.014521	0.109310	-0.006212	-0.014521
reassign	-0.141020	-0.009966	0.058845	-0.091981	0.046171	-0.113387	-0.032392	0.097688	-0.113387
reassignment	0.050980	-0.019966	-0.085155	0.006018	-0.070767	0.072145	-0.045784	-0.054295	0.072145
reassurance	0.374980	-0.372966	0.092845	0.424256	-0.317191	-0.087920	0.075706	-0.524282	-0.087920
reassure	0.336980	-0.193966	0.129845	0.382517	-0.143391	-0.034020	0.169088	-0.371873	-0.034020
reassured	0.353980	-0.313966	0.018845	0.361684	-0.305280	-0.014839	0.039884	-0.471615	-0.014839
reassuring	0.346980	-0.191966	0.190845	0.420221	-0.110268	-0.070163	0.219170	-0.375112	-0.070163
rebate	0.166980	0.069034	0.009845	0.138648	0.035659	0.110680	0.123253	-0.072825	0.110680
rebel	-0.265020	0.330034	0.054845	-0.251776	0.344294	0.015376	0.065420	0.421485	0.015376
rebellion	-0.255020	0.343034	0.245845	-0.153133	0.456965	-0.104310	0.214842	0.431405	-0.104310
rebellious	-0.156020	0.380034	0.162845	-0.113110	0.426706	0.020356	0.221746	0.381708	0.020356
rebels	-0.365020	0.360034	0.108845	-0.316629	0.414269	-0.053280	0.069042	0.516823	-0.053280
rebirth	0.280980	0.212034	0.279845	0.345732	0.281822	0.057156	0.443748	-0.045191	0.057156
reboot	0.172980	0.077034	0.018845	0.146968	0.046181	0.111710	0.136577	-0.071268	0.111710
reborn	0.301980	0.118034	0.236845	0.357207	0.177609	0.045585	0.378171	-0.126995	0.045585
rebound	0.020980	-0.019966	0.005845	0.023915	-0.016651	-0.004876	0.005137	-0.028684	-0.004876
rebuild	0.155980	0.057034	0.018845	0.135272	0.032392	0.092682	0.118556	-0.072748	0.092682
rebuke	-0.385020	0.177034	-0.071155	-0.393227	0.168899	-0.038599	-0.158624	0.397484	-0.038599
rebut	-0.346020	0.019034	0.072845	-0.266627	0.110385	-0.205241	-0.110480	0.266588	-0.205241
rebuttal	-0.188020	0.190034	0.039845	-0.171587	0.208375	-0.013775	0.026013	0.268674	-0.013775
recalcitrant	-0.143020	0.124034	0.079845	-0.103609	0.168429	-0.055778	0.045834	0.192360	-0.055778
recall	0.082980	-0.148966	0.024845	0.105874	-0.122670	-0.058622	-0.011876	-0.161605	-0.058622
recant	-0.167020	0.075034	-0.018155	-0.164198	0.078705	-0.026460	-0.060453	0.171758	-0.026460
recap	0.101980	0.078034	0.166845	0.156745	0.138561	-0.023628	0.208813	-0.012858	-0.023628
recapture	-0.167020	0.156034	0.157845	-0.091567	0.240942	-0.103537	0.105624	0.235119	-0.103537
recast	-0.133020	-0.018966	-0.000155	-0.112130	0.005486	-0.073830	-0.075409	0.083167	-0.073830
recede	-0.269020	-0.050966	-0.255155	-0.347570	-0.137458	0.019337	-0.342967	0.148572	0.019337
receding	-0.276020	-0.081966	-0.167155	-0.306623	-0.114213	-0.061515	-0.297576	0.136055	-0.061515
receipt	0.041980	-0.269966	-0.085155	0.035578	-0.275591	-0.068405	-0.169714	-0.220030	-0.068405
receipts	-0.180020	-0.166966	-0.119155	-0.187909	-0.173633	-0.094999	-0.255649	0.010095	-0.094999
receive	0.239980	-0.037966	0.050845	0.237413	-0.042038	0.059031	0.138151	-0.197602	0.059031
received	0.145980	-0.063966	0.060845	0.164924	-0.043075	-0.006971	0.086160	-0.147077	-0.006971
receiver	0.082980	-0.035966	0.085845	0.118365	0.003627	-0.039052	0.086262	-0.081132	-0.039052
receiving	0.218980	0.062034	0.122845	0.239004	0.082846	0.053899	0.227582	-0.110420	0.053899
recent	0.091980	-0.134966	0.088845	0.142367	-0.077861	-0.090769	0.045613	-0.155724	-0.090769
receptacle	-0.000020	-0.048966	-0.074155	-0.028404	-0.080595	0.024379	-0.077074	-0.036905	0.024379
reception	0.193980	-0.124966	0.066845	0.218378	-0.097806	-0.021397	0.085258	-0.223576	-0.021397
receptionist	0.176980	-0.069966	-0.115155	0.107867	-0.148379	0.125802	-0.028646	-0.181193	0.125802
receptive	0.228980	0.019034	0.138845	0.261764	0.054448	0.024225	0.223596	-0.146595	0.024225
receptor	-0.083020	-0.139966	0.009845	-0.046062	-0.096898	-0.122755	-0.101088	-0.035946	-0.122755
recess	0.145980	0.010034	-0.133155	0.060481	-0.087189	0.166977	-0.018886	-0.104418	0.166977
recesses	-0.133020	-0.029966	-0.121155	-0.168737	-0.069184	0.003514	-0.168235	0.070395	0.003514
recession	-0.132020	-0.101966	-0.127155	-0.160010	-0.131998	-0.031114	-0.206481	0.019807	-0.031114
recharge	0.083980	0.202034	0.163845	0.121237	0.242111	0.037411	0.256926	0.085471	0.037411
recheck	-0.060020	-0.009966	0.028845	-0.036464	0.016988	-0.053996	-0.013772	0.037796	-0.053996
recherche	-0.042020	-0.009966	-0.137155	-0.100831	-0.075871	0.068944	-0.124947	0.017649	0.068944
recidivism	-0.255020	0.020034	0.057845	-0.195402	0.088563	-0.150855	-0.075546	0.200794	-0.150855
recipe	0.197980	-0.228966	-0.085155	0.164190	-0.266647	0.028527	-0.072448	-0.304648	0.028527
recipient	0.103980	-0.175966	0.178845	0.202180	-0.064812	-0.169364	0.097133	-0.188792	-0.169364
reciprocal	0.176980	0.020034	0.159845	0.226813	0.074951	-0.014556	0.213379	-0.107382	-0.014556
reciprocate	0.259980	-0.039966	0.117845	0.287240	-0.010558	0.021357	0.195643	-0.210575	0.021357
reciprocity	0.239980	0.173034	0.055845	0.208311	0.134755	0.170579	0.242584	-0.052012	0.170579
recital	0.337980	-0.059966	0.071845	0.335449	-0.064437	0.079434	0.191635	-0.282762	0.079434
recitation	0.207980	0.019034	-0.038155	0.158419	-0.038154	0.136094	0.085040	-0.138998	0.136094
recite	0.187980	-0.101966	-0.047155	0.154882	-0.139672	0.066787	0.010755	-0.208281	0.066787
reckless	-0.238020	0.288034	-0.221155	-0.355052	0.155717	0.195492	-0.140951	0.361168	0.195492
recklessness	-0.208020	0.263034	-0.120155	-0.276787	0.185058	0.126647	-0.064862	0.326573	0.126647
reckon	0.142980	-0.079966	-0.028155	0.121877	-0.104044	0.044174	0.012610	-0.159750	0.044174
reckoning	-0.082020	0.122034	0.031845	-0.073733	0.131028	0.005358	0.040514	0.144788	0.005358
reclaim	-0.031020	0.224034	0.147845	0.010926	0.269931	0.005436	0.198596	0.183144	0.005436
reclamation	0.072980	0.250034	0.047845	0.048726	0.220584	0.138206	0.190431	0.121522	0.138206
recline	-0.040020	-0.095966	-0.082155	-0.059784	-0.117328	-0.014850	-0.125237	-0.040690	-0.014850
reclining	-0.052020	-0.187966	-0.183155	-0.105031	-0.246070	-0.001163	-0.248266	-0.099729	-0.001163
recluse	-0.260020	-0.009966	-0.054155	-0.249158	0.003895	-0.092455	-0.173427	0.178935	-0.092455
recognition	0.332980	0.087034	0.225845	0.383315	0.141125	0.051088	0.370835	-0.171254	0.051088
recognizable	0.124980	-0.099966	0.108845	0.175270	-0.043406	-0.069691	0.093242	-0.154627	-0.069691
recognize	0.259980	-0.184966	0.099845	0.300228	-0.139946	-0.045269	0.113336	-0.311250	-0.045269
recognized	0.374980	-0.041966	0.285845	0.467738	0.060521	-0.040459	0.373536	-0.287945	-0.040459
recoil	-0.411020	-0.070966	-0.241155	-0.460487	-0.123720	-0.069100	-0.413096	0.238130	-0.069100
recollect	0.187980	-0.008966	0.101845	0.212723	0.017829	0.014846	0.163025	-0.137811	0.014846
recollection	0.221980	-0.162966	0.065845	0.247755	-0.134166	-0.028030	0.080320	-0.270058	-0.028030
recombinant	0.060980	0.019034	-0.037155	0.031938	-0.014164	0.065120	0.012568	-0.032600	0.065120
recombination	0.009980	-0.007966	0.101845	0.058837	0.047046	-0.069716	0.074871	-0.008338	-0.069716
recommend	0.311980	-0.060966	0.171845	0.361283	-0.006905	-0.002418	0.250583	-0.260348	-0.002418
recommendation	0.411980	-0.111966	0.163845	0.451416	-0.069269	0.023111	0.270219	-0.368180	0.023111
recompense	0.343980	0.120034	0.352845	0.449025	0.235443	-0.013139	0.483992	-0.151026	-0.013139
recon	-0.000020	-0.052966	-0.100155	-0.040323	-0.097990	0.040107	-0.097802	-0.040777	0.040107
reconcile	0.259980	-0.029966	0.124845	0.289116	0.001487	0.021985	0.205487	-0.203384	0.021985
reconciliation	0.395980	0.070034	0.103845	0.381534	0.050914	0.155974	0.305787	-0.233784	0.155974
reconfigure	-0.071020	0.000034	0.157845	0.014643	0.096924	-0.142654	0.078889	0.058181	-0.142654
reconnaissance	0.228980	0.104034	0.211845	0.284213	0.164149	0.020270	0.317040	-0.084898	0.020270
reconnect	0.129980	0.048034	0.166845	0.185408	0.109344	-0.026590	0.208421	-0.053786	-0.026590
reconsider	-0.052020	-0.057966	0.081845	0.003128	0.004841	-0.112834	0.005635	0.001212	-0.112834
reconsideration	0.030980	-0.040966	0.110845	0.086235	0.021349	-0.083858	0.076074	-0.045882	-0.083858
reconstitution	0.086980	-0.038966	0.282845	0.217104	0.107308	-0.174459	0.229394	-0.077638	-0.174459
reconstruct	0.239980	0.118034	0.217845	0.294512	0.177198	0.029027	0.333549	-0.082953	0.029027
reconstruction	0.124980	0.219034	0.166845	0.155554	0.251223	0.064212	0.287634	0.067648	0.064212
reconstructive	0.095980	-0.055966	0.221845	0.198051	0.058778	-0.137406	0.181605	-0.098480	-0.137406
reconvene	-0.010020	0.029034	0.059845	0.015819	0.057994	-0.030186	0.052194	0.029822	-0.030186
record	0.051980	-0.078966	-0.000155	0.056612	-0.073525	-0.018076	-0.011960	-0.092021	-0.018076
recorder	0.050980	-0.125966	-0.019155	0.053620	-0.122442	-0.031082	-0.048665	-0.124495	-0.031082
recording	0.072980	0.037034	-0.026155	0.044910	0.004735	0.073091	0.035104	-0.028408	0.073091
recount	-0.021020	-0.097966	0.008845	0.000733	-0.072678	-0.069532	-0.050873	-0.051909	-0.069532
recoup	0.218980	-0.077966	0.074845	0.236803	-0.058680	0.010660	0.125952	-0.208938	0.010660
recourse	-0.098020	-0.162966	0.097845	-0.013220	-0.065777	-0.203072	-0.055859	-0.037164	-0.203072
recover	0.417980	0.010034	0.146845	0.430196	0.021213	0.104177	0.319194	-0.289194	0.104177
recoverable	0.279980	-0.111966	0.208845	0.359073	-0.023820	-0.070996	0.237060	-0.270746	-0.070996
recovery	0.280980	-0.097966	0.236845	0.371325	0.002750	-0.082173	0.264511	-0.260622	-0.082173
recreate	0.223980	0.045034	0.115845	0.242491	0.064228	0.051846	0.216883	-0.126051	0.051846
recreation	0.408980	0.132034	0.159845	0.410462	0.130350	0.157408	0.382412	-0.198069	0.157408
recreational	0.395980	0.186034	-0.021155	0.304036	0.078856	0.305286	0.270746	-0.159226	0.305286
recruit	0.050980	0.154034	0.132845	0.084980	0.190967	0.016824	0.195124	0.074944	0.016824
recruiter	0.161980	0.130034	0.189845	0.211873	0.184361	0.017558	0.280180	-0.019454	0.017558
recruiting	-0.052020	0.287034	0.192845	0.005043	0.349652	-0.001265	0.250808	0.243675	-0.001265
recruitment	-0.021020	0.145034	0.090845	0.003920	0.172258	0.006422	0.124577	0.119033	0.006422
recruits	-0.104020	0.153034	0.092845	-0.067998	0.193182	-0.030281	0.088518	0.184682	-0.030281
rectal	-0.156020	0.118034	-0.090155	-0.195780	0.073396	0.051824	-0.086538	0.190336	0.051824
rectangle	-0.021020	-0.274966	-0.062155	-0.007015	-0.257199	-0.117094	-0.186827	-0.176907	-0.117094
rectangular	-0.062020	-0.259966	-0.193155	-0.107730	-0.309298	-0.038296	-0.294883	-0.142530	-0.038296
rectification	-0.051020	0.060034	0.194845	0.040768	0.163293	-0.125876	0.144293	0.086638	-0.125876
rectify	0.124980	-0.019966	0.133845	0.175358	0.036150	-0.043311	0.149558	-0.098435	-0.043311
rector	-0.042020	-0.093966	0.361845	0.151933	0.125332	-0.320523	0.196056	-0.018810	-0.320523
rectory	-0.010020	-0.126966	0.203845	0.108437	0.007350	-0.214385	0.081874	-0.071479	-0.214385
rectum	-0.062020	-0.056966	-0.009155	-0.049466	-0.042070	-0.054394	-0.064726	0.005230	-0.054394
recumbent	-0.071020	-0.129966	-0.148155	-0.113253	-0.176213	-0.002744	-0.204684	-0.044520	-0.002744
recuperation	0.187980	-0.081966	-0.000155	0.174521	-0.097693	0.045315	0.054326	-0.192484	0.045315
recur	-0.021020	0.000034	-0.084155	-0.058672	-0.042239	0.047930	-0.071355	0.011620	0.047930
recurrence	-0.010020	0.038034	0.114845	0.040953	0.095235	-0.063163	0.096299	0.038383	-0.063163
recurrent	0.051980	0.000034	0.060845	0.074180	0.024721	-0.017035	0.069933	-0.034973	-0.017035
recurring	-0.130020	0.060034	-0.055155	-0.147813	0.040370	0.008540	-0.075974	0.133066	0.008540
recursion	-0.188020	0.080034	0.042845	-0.153716	0.119247	-0.075790	-0.024373	0.193014	-0.075790
recursive	-0.041020	0.090034	0.060845	-0.019583	0.113808	-0.012453	0.066628	0.094322	-0.012453
