1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 3 6 3 6 6 16 4 4 4 4 12 5 5 4 5 4 3 10 4 4 5 6 6 9 5 5 7 4 6 4 4 10 6 4 9 6 4 4 3 4 11 4 4 7 10 4 7 4 5 3 5 4 7 4 5 3 4 20 14 10 10 6 5 4 5 12 7 3 4 3 3 7 7 3 5 3 4 4 5 7 3 4 7 4 3 3 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 5 5 4 3 4 8 4 11 5 6 4 4 5 7 3 12 4 4 11 4 3 8 3 3 6 4 4 8 9 4 3 6 4 4 13 8 6 3 5 3 4 3 9 8 7 6 5 4 8 4 3 4 4 3 3 5 5 9 6 4 4 6 5 6 3 5 8 3 3 -9999 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 -9999 -9999 -9999 8 9 9 6 8 5 8 8 4 5 -9999 -9999 -9999 -9999 -9999 -9999 28 23 -9999 -9999 -9999 -9999 -9999 -9999 4 6 8 6 13 5 4 6 6 6 5 5 7 4 9 7 8 -9999 7 -9999 -9999 5 9 8 6 10 19 12 5 -9999 -9999 5 6 6 6 13 6 4 6 6 4 12 6 14 6 6 8 4 7 6 6 5 -9999 6 9 17 24 16 12 8 6 8 17 5 6 11 7 5 4 7 7 6 8 5 7 8 4 11 4 9 4 5 -9999 -9999 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 7 -9999 9 -9999 -9999 12 9 6 9 5 5 12 4 6 5 19 16 10 13 6 5 15 7 7 4 11 13 8 4 5 8 7 5 6 6 5 9 4 13 7 9 5 5 5 -9999 8 9 10 11 5 13 5 6 13 17 5 5 5 4 6 6 5 6 6 3 8 19 14 7 7 7 4 13 6 5 5 6 6 11 7 8 19 10 4 5 8 12 5 8 8 7 4 4 6 7 7 8 4 5 9 5 13 4 6 9 6 10 3 17
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 13 5 3 4 4 4 4 4 6 5 5 5 22 5 12 5 6 14 5 4 8 7 12 4 9 4 13 6 11 14 6 4 4 4 8 4 14 6 7 3 5 3 9 14 6 7 4 9 4 5 8 11 5 4 9 6 6 13 7 8 4 7 5 5 10 5 4 6 4 4 3 7 5 4 6 6 6 5 7 4 4 4 5 5 5 4 7 5 3 5 6 4 5 16 5 6 4 8 6 4 5 6 3 4 7 7 7 13 4 4 10 4 15 4 4 6 4 4 3 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 8 5 -9999 -9999 5 5 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 10 6 8 4 5 5 5 5 7 5 8 4 11 6 10 4 5 5 7 4 10 8 6 9 5 9 6 10 14 5 6 6 5 5 5 5 5 5 3 9 7 15 6 6 12 3 13 7 5 5 7 6 7 7 11 16 9 -9999 5 5 8 -9999 -9999 6 6 4 4 6 7 7 8 5 5 9 4 9 4 5 11 4 8 7 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 2 3 14 4 4 3 9 3 2 5 5 7 3 7 3 4 14 6 6 3 17 4 4 5 4 5 3 3 4 4 4 4 3 4 4 4 4 5 6 3 4 6 6 4 3 3 8 3 8 9 3 4 4 3 8 3 4 6 3 3 4 3 4 -9999 6 5 10 12 9 3 4 13 3 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 4 -9999 -9999 -9999 4 4 4 10 3 4 12 4 5 4 4 5 3 3 4 4 9 6 4 6 3 6 4 10 6 9 5 4 4 11 3 18 6 7 5 4 3 5 15 5 5 4 3 3 3 5 5 5 -9999 4 7 5 5 10 9 4 6 3 4 20 4 3 3 4 3 5 5 3 4 5 4 -9999 -9999 -9999 4 3 3 3 16 5 4 3 9 3 6 15 6 10 5 -9999 6 4 -9999 5 3 4 4 5 3 6 10 4 11 4 4 4 4 8 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 11 6 4 4 7 5 4 7 -9999 -9999 6 4 9 5 6 14 17 4 6 5 5 6 8 5 6 5 4 11 9 13 5 5 10 4 11 5 5 5 6 5 7 6 9 16 6 8 11 10 7 4 3 6 7 5 5 5 10 6 7 6 5 9 4 12 4 6 5 5 12 4 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 3 4 10 11 12 3 3 5 4 17 6 6 3 4 3 4 5 4 6 5 3 3 3 4 10 2 4 4 5 3 4 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 6 5 13 19 7 12 6 5 9 20 7 4 7 11 7 10 4 4 6 5 5 6 5 8 4 10 7 7 5 4 5 -9999 9 17 8 7 5 12 6 6 15 14 5 6 9 5 6 5 5 6 5 5 9 5 16 6 7 5 3 7 5 4 5 6 6 4 7 8 15 6 4 5 6 12 4 7 6 7 5 4 6 7 6 7 4 5 9 4 14 4 6 9 5 7 6 14
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 5 6 5 3 11 9 13 6 6 9 4 12 6 5 5 7 6 7 7 -9999 6 6 9 14 16 7 9 4 7 7 5 3 5 8 9 8 4 5 9 -9999 -9999 -9999 -9999 -9999 -9999 7 7 16
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 3 5 5 5 4 5 5 4 3 4 3 10 3 7 4 4 3 4 3 12 4 3 4 5 7 4 8 5 5 4 4 4 5 3 9 6 5 3 4 4 6 13 5 4 4 5 3 3 5 3 3 3 9 4 5 8 8 4 4 5 5 4 5 3 4 11 4 3 14 5 4 5 4 4 3 6 4 3 3 4 6 12 5 4 3 5 3 4 8 9 15 5 8 5 4 10 4 5 4 5 7 3 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 6 6 5 13 8 14 8 5 5 9 5 9 4 4 4 5 5 4 9 7 4 14 5 12 6 5 6 15 5 7 3 14 7 6 3 8 4 7 14 5 6 4 4 3 3 6 4 3 5 8 4 5 6 5 15 8 6 5 5 12 5 5 6 6 4 14 16 4 7 5 8 4 6 4 4 5 13 5 6 6 4 4 5 3 5 16 7 8 5 6 6 4 6 3 4 4 4 -9999 3 5 6 5 8 4 8 9 11 9 4 5 6 4 3 3 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 6 -9999 3 -9999 5 4 5 5 4 8 5 4 3 4 6 4 3 6 5 7 5 24 5 8 5 7 4 9 3 9 5 13 7 5 5 5 8 6 5 5 4 3 5 5 4 4 5 3 4 9 5 4 11 7 6 11 5 8 4 4 5 4 4 7 9 4 10 3 4 8 5 4 4 6 6 4 14 6 4 3 5 3 4 7 10 7 8 6 5 4 12 4 3 4 4 3 3 5 6 4 6 4 4 4 10 11 4 5 4 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 10 6 4 5 5 12 4 6 5 6 14 7 13 5 6 5 7 6 9 6 5 5 5 5 17 4 7 5 11 13 27 13 6 4 10 7 6 4 15 7 6 17 4 4 6 5 5 6 5 7 4 8 7 8 5 5 5 13 8 8 8 6 5 12 10 6 13 14 5 6 5 5 6 11 5 6 4 4 10 4 12 6 5 6 3 7 6 6 5 6 5 9 6 18 18 8 4 5 6 6 4 4 6 8 4 4 5 6 8 7 5 4 8 4 12 4 6 10 5 9 8 14
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 20 7 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 6 16 7 21 10 5 4 7 7 7 3 14 6 9 6 4 12 6 5 6 6 4 19 4 5 6 6 4 7 5 9 7 11 10 -9999 -9999 -9999 11 6 7 14 5 6 6 4 5 9 6 5 5 3 9 6 12 6 8 6 4 4 6 6 5 5 5 5 6 6 9 8 5 5 14 13 4 3 8 5 4 3 -9999 6 8 8 3 10 9 -9999 10 4 9 4 7 6 5 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 11 5 9 5 6 14 5 10 5 5 13 -9999 -9999 18 8 6 7 5 12 6 4 6 4 16 20 15 7 6 5 11 7 9 4 15 12 11 6 5 12 6 6 6 6 5 17 4 12 6 9 5 5 5 7 8 17 10 12 5 11 15 6 5 10 5 5 7 5 6 6 5 6 5 3 22 11 13 7 6 9 4 11 7 5 5 7 6 13 11 14 14 10 6 7 15 7 -9999 6 5 7 4 4 7 5 -9999 7 5 6 8 8 17 4 7 9 8 8 7 9
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 4 5 5 5 13 4 8 5 4 8 6 5 5 4 4 3 4 14 4 4 5 4 11 5 6 5 6 4 8 4 9 3 7 6 12 4 4 4 4 8 5 5 4 5 3 4 4 4 3 3 3 3 6 5 7 5 4 6 3 4 6 4 4 9 4 4 9 9 4 8 4 4 9 5 3 4 4 8 6 9 4 3 3 6 4 4 3 13 7 5 5 10 4 5 5 3 3 3 3 4 7 8 9 7 4 3 5 6 7 3 5 4 3 3 3 4
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 12 10 12 5 5 5 5 16 16 4 6 12 5 6 4 5 6 5 3 9 12 7 5 5 7 4 7 6 6 5 6 6 4 10 9 13 6 4 5 11 10 9 7 6 6 -9999 -9999 -9999 -9999 6 17 5 4 9 8 18 4 7 9 5 9 5 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 7 16 15 4 11 5 5 13 6 5 5 7 10 5 7 -9999 7 5 10 -9999 -9999 5 4 5 5 17 12 12 11 5 4 8 -9999 7 4 7 6 7 6 4 6 7 12 6 6 4 10 4 3 7 12 4 5 5 21 10 9 9 6 5 12 7 8 11 10 6 6 6 6 -9999 9 4 6 5 3 15 7 18 5 5 6 4 9 5 5 -9999 7 5 8 7 7 6 6 -9999 5 -9999 -9999 -9999 11 9 6 4 4 -9999 -9999 8 8 5 6 6 4 6 5 7 10 6 7 4 14
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 4 5 9 6 14 7 6 5 15 4 19 7 6 4 5 7 4 7 19 10 8 11 6 9 12 16 15 6 5 7 4 6 9 5 5 5 3 8 11 11 6 5 7 5 12 7 6 5 6 6 6 8 7 15 9 4 5 7 7 4 4 9 6 5 4 8 7 7 8 5 6 7 5 10 4 7 8 6 7 6 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 14 9 6 5 5 7 6 16 10 7 5 10 4 5 17 4 8 5 23 9 24 6 5 4 8 7 6 4 13 6 7 9 4 7 7 6 5 6 5 7 4 10 6 7 5 11 6 24 -9999 20 18 6 5 10 11 7 6 15 5 5 6 5 6 6 5 -9999 5 3 9 5 7 7 5 6 3 11 6 5 5 5 6 8 7 21 19 6 4 5 8 10 4 6 10 6 -9999 5 6 6 7 9 5 4 8 4 12 4 6 11 7 8 5 5
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 10 5 5 5 5 16 -9999 9 -9999 -9999 12 6 4 11 9 6 4 6 5 7 9 5 9 7 6 7 -9999 5 20 4 5 8 10 5 6 5 15 7 14 10 7 9 12 5 7 10 12 6 6 13 4 6 5 4 5 5 7 14 16 18 -9999 -9999 6 4 12 7 6 5 6 6 9 6 7 17 11 4 6 15 8 4 7 5 5 6 5 7 7 7 7 4 7 8 10 14 4 7 6 6 7 7 18
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 20 -9999 -9999 -9999 8 11 16 15 11 -9999 -9999 -9999 17 -9999 -9999 -9999 5 21 8 10 5 9 8 17 7 5 6 15 7 6 4 11 6 16 6 17 12 6 12 7 8 6 28 6 10 21 5 7 6 6 7 6 13 11 13 5 5 6 12 10 4 8 5 10 14 28 8 15 9 12 12 9 5 10 7 18 5 12 15 5 4 6 6 7 7 6 21 14 24 14 11 10 10 7 11 -9999 -9999 -9999 15 6 7 6 12 9 13 9 20 6 6 9 24 14 20 18 26 14 6 15 12 5
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 22 5 8 9 7 7 11 -9999 17 5 10 10 -9999 10 -9999 8 10 10 -9999 5 5 22 21 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 19 5 6 7 9 16 18 7 9 12 10 -9999 11 14 18 14 5 6 10 6 6 9 11 16 8 5 13 11 11 11 3 17 16 11 8 10 19 15 12 5 9 5 23 5 5 14 8 8 5 7 6 8 6 -9999 19 5 8 6 23 7 4 5 5 15 8 15 8 21 9 13 5 7 5 10 7 5 12 6 10 5 6 6 6 6 6 19 -9999 8 8 12 11 12 14 7 6 13 14 12 5 9 5 5 -9999 -9999 6 7 12 4 5 20 19 10 25 7 16 14 7 12 12 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 14 5 7 7 18 7 16 5 21 9 13 9 4 6 9 7 5 10 9 7 6 4 10 14 7 5 14 11 14 -9999 8 7 -9999 -9999 -9999 11 7 9 6 12 -9999 6 17 -9999 -9999 12 5 6 4 -9999 11 4 9 7 9 8 24 8 21 11 5 11 11 5 9 8 5 7 6 7 5 5 18 11 11 7 23 8 11 7 12 -9999 7 -9999 8 14 5 9 7 9 7 16 10 20 9 10 5 10 5 6 12 7 7 15 9 28 5 8 16 11 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 11 8 14 6 6 5 7 7 10 11 11 8 7 9 5 12 7 6 5 12 27 6 7 20 11 17 5 15 11 8 25 10 -9999
